F1,F2,F3,F4,label
-0.4725025312823755,-0.6423363929809087,0.18249695760461457,-0.23171351060229556,1
-0.4074990475884135,0.291168324834567,-0.14224881280541402,-0.021346463565628485,1
0.640101817750935,-0.3192361948047975,0.5261220881994632,-0.06846333571846507,0
-0.3018873040060927,-0.3073443167033543,-0.18835113946668083,-0.1435048959954614,1
0.3567115683819482,0.48161027904365383,0.07494142597675878,0.17813580007598712,0
0.04063443383603277,-0.46425313299892723,-0.28462966593067873,0.609189472322872,1
-0.667907887434332,-0.0711453315926282,0.16213619861587913,0.10434226041957516,1
-0.2173217104123687,-0.008245108117085884,-0.3053412357726545,0.1639991647234007,1
0.22727538095123553,0.4918632172787878,0.3482583794891498,-0.16207820034907872,0
-0.2300370056745762,0.05720657754500013,-0.26493232751385404,-0.16662840531669668,1
1.103763779865895,-0.5521378889189547,0.13092301411232743,-0.2911140196650467,0
-0.27740387843564923,0.1277557922385783,-0.36943012506003986,0.08509606856880685,1
-0.6810554940764918,0.1273106885837443,-0.14331905525028243,-0.11207785462000829,1
-1.0804977456578224,-0.18901510373334038,0.274415128483245,-0.5520193189744451,1
-0.1831984882719138,-0.7969972740858209,-0.04858308540582111,-0.1235783706805919,1
-0.34194445142991714,-0.1123131638015827,-0.2748454871917386,-0.3024735034548761,1
-0.01268575455652464,0.4737829895293217,1.2460185830208164,-0.12957078502380268,0
-0.5560009467885387,-0.013383721312641261,0.04838127092230384,0.027803560588966533,1
-0.6239358702977076,-0.14804417105374088,0.3711344844689871,-0.10404714083459839,1
-1.024715246014281,-0.39539774110640935,1.0591571347149236,-0.3593391946647972,1
-0.12911311107977147,-0.39091829101053893,-0.370072560408244,-0.3191436517574807,1
-0.7246649988548268,0.15004298812863226,0.04171837634983078,0.03453393137137949,1
0.7171479476037032,0.012401707035611075,0.12328109502362584,0.37158502193537024,0
-0.40466963043088233,0.18061041588356444,-0.28676825264858763,-0.004751034397530829,1
0.3540545462992541,-0.7464622596811694,-0.7188520520260077,-0.7636355640645509,1
-0.490426890333569,0.08521097321261041,-0.14908513966247017,-0.049979655378485574,1
1.1915963677525219,-0.46115608872940717,-0.08423511107839969,-0.7379007055376424,0
-0.6249688239791193,0.0009545759150158539,0.08303885794602492,0.11534569107179038,1
-0.8360177755155884,-0.17566284820647013,0.465640535362458,0.040235797724965106,1
-0.16839278301536165,-0.14116092477901718,-0.266915708412734,0.16851441676914486,1
-0.009995576820134688,-0.3790615055786656,-0.609648435120927,-0.38266355238007144,1
0.8127985699312963,-0.42757502040641643,0.4567011677587274,0.46012342292457237,0
-0.41202810474254303,0.17849588226116295,-0.1123914812385844,0.24671335182442788,1
0.0835121306152062,-0.20862157169232015,-0.42914327334945757,0.048603299714405336,1
-0.617287794316882,0.0019707174593644183,-0.007772913626163509,-0.1449280144158553,1
-0.8270393989957378,-0.0033131239597272433,0.25353122412529794,-0.20343019239175447,1
-0.44399457275078474,-0.14625437409260192,-0.024875744128388055,-0.5236488554847027,1
0.4399282256810589,0.879144901594441,-0.3560334380084798,-0.07093374442555977,0
0.49882401763656786,0.48595303956220726,0.4928495657968289,0.4400128610316166,0
-0.5446466256324937,-0.018976505053712595,0.3788574405448393,0.4172104089927144,1
-0.6098540923694613,-0.008873039778847958,0.0991118665664974,0.5820199405628128,1
-0.686237150546048,-0.01270810922902249,0.020318968013201467,0.01472791744730742,1
-0.5200834568163212,-0.08964739403878681,0.13629142208303507,0.04648526756711191,1
-0.5362509439481089,0.38529782158314835,-0.0810069379831234,-0.04095786829258148,1
-0.5072363994145832,-0.23781467946619728,-0.1762670459184532,0.6090339418695516,1
-0.126649285211801,-0.10962023269478163,-0.1837899230765755,0.062211043528520124,1
-0.5612021209235453,-0.008130856644589818,-0.07536111646026503,-0.3146491600813579,1
0.06483648706390502,0.5897101517325647,0.2475728746642361,0.021993152683757594,0
0.443768299388951,0.6566471323110826,0.1886627947364912,0.03922986231997097,0
1.0301760939367965,0.22764608941357906,-0.1440770794100662,-0.19710071041618324,0
-0.6376397871336413,0.14866528399720222,-0.2049652068723123,-0.06963651855562414,1
-0.5565422168163215,-0.3215669331537063,0.22988526897745673,-0.12491872925606012,1
0.8047507943946146,0.222917337870841,0.1564259985817959,-0.2580018413228179,0
0.9712709319244794,-0.3350228243072872,0.20497783362941882,0.6282893234518802,0
0.5398862759326799,-0.11340784349022592,0.5072547486701775,0.1238957357073848,0
-0.5177895659470927,-0.33518865905356066,0.31546228447320807,-0.2885630263616641,1
-0.5309581847446192,-0.08575043735126855,0.040754502341646626,-0.25821371153209416,1
-0.5319422639543335,-0.15993331748798964,0.01205302512483862,-0.0674405125947582,1
0.4310162054144835,1.1662573032845553,-0.21508107010635552,-0.03282776450852898,0
-0.3211457963589445,-0.08719974269974012,-0.23573556462193698,-0.41250784582302635,1
-0.4975842938176244,0.186404579340405,-0.23548603313395927,-0.04957108505506738,1
0.34189075169764227,-1.039031782585907,-0.161250695637508,0.6630193568681202,1
0.04251947100091033,0.41257692412311087,0.6590045374150609,0.2612351849619431,0
0.09332371631867023,0.8089531070887144,0.3378314880983291,-0.6079523958664222,0
-0.263339601363055,0.12974825227547426,-0.346021088570597,-0.029120462075807218,1
-0.5587612611609268,0.2887268847419477,-0.12816879100033735,-0.07541922795482939,1
0.45714758864626126,0.39688083054998613,0.04362690157098992,0.2387321669271264,0
0.6339698069383035,-0.17251607693166576,0.33037596978075956,0.6470351350403369,0
0.6152397260116891,0.34397859071494125,0.33044671114961754,0.21666769736806252,0
0.6751951474381751,-0.1396726427152108,0.5597001662927995,-0.3738790740447589,0
0.5481458867505186,0.6865228769535346,0.09206363714349922,-0.008731122814695236,0
-0.04187315768316892,-0.5051090396434644,-0.4029907404039434,-0.40940797426218534,1
-0.5623625202993653,-0.07880960175147186,0.07768960936160677,0.042679832961334485,1
-0.3800315402004638,0.001966822526261687,-0.052034265908929594,0.13015874664379146,1
-0.6684817154390467,0.27839776127634386,-0.07923379100601692,0.03273574915344693,1
-0.7097231255935461,0.24828653506179119,0.0033525265898898815,-0.0419161647715645,1
-0.44927840678327974,0.0014055078615993338,0.09403258865522512,0.5357779433519224,1
-0.2517489249844337,0.045338449563703004,-0.4360250766472758,-0.2153533393851786,1
0.0011548172306517501,-0.7247496264511727,0.003177632937417213,0.6261442506063752,1
-0.11676110487054135,-0.2895980578614493,-0.4028602659702169,-0.04582483264963328,1
-0.5894075919883504,0.13209933702130527,0.04870200703430325,-0.15332645788253754,1
0.7651819161713884,-0.5164955786992006,0.4827386546530495,-0.29618172893947065,0
-0.2500841323962071,0.2619044480398074,-0.2778564953692432,-0.04191628110677653,1
-0.7841999491145011,0.036289694443811665,0.1371885074189088,0.1554930585508379,1
-0.08454597863034097,-0.7015291801890694,-0.482847828772964,-0.5654511947079349,1
-0.28640673846522574,0.20939700249279483,-0.3594473788826585,-0.11115156503436864,1
0.357789949628954,-0.8988979682084127,-0.16380145559170056,0.6684036854380924,1
-0.6641516250637335,-0.087587814987616,0.08829064379017483,-0.018757060803578515,1
-0.3775033523707624,0.5339692976452002,-0.5450316183925775,-0.017721245394389823,1
-0.28416015851998944,-0.49867445298671287,0.19747112094589542,0.2151510517520255,1
1.0725752486995639,0.11673303405020277,-0.19352392568786247,-0.18168134793475538,0
-0.22909600208520675,0.7817726103589241,-0.7593465960940896,0.1329551490438824,1
1.0371069180607553,-0.17774637978163815,0.3169047901861207,0.2914432523152539,0
0.8547651730049423,0.29307436202211556,-0.2333284733541749,-0.21437991349697633,0
-0.6448027832229294,0.0735877030725048,0.1760006497972454,-0.1218972473307061,1
-0.5867906037334427,0.23225196210269886,0.025995693262334058,-0.0291429065036473,1
-0.6296247689944476,-0.007282825681805799,-0.02932693224787615,-0.03494045104802303,1
1.5239403648865868,-0.3906419351411462,-0.34506269638339604,-0.813709060319801,0
-0.05064734396783288,-0.10415389330246673,-0.47529429802143397,0.21502917926050488,1
0.06551440330277496,-0.40995772950530607,-0.5692592670913983,-0.2617801810782308,1
-0.43216402651231844,0.44120817498033404,-0.49959411012479205,0.14782788153580104,1
-0.6226272153430277,0.055265373196426854,0.03941625869104196,-0.09319853604184225,1
0.3004641560959344,0.3722562713963458,0.463771620283188,0.4889636730382981,0
0.6382981081045671,0.03659123444639922,0.14423072357355265,-0.1975713837897508,0
-0.38611335033892247,0.0884486398733057,-0.02908971938973383,0.07956632561548486,1
-0.24805629940766738,-0.348316131837948,0.11726100163844409,0.20269377385624704,1
-0.37215708873405134,-0.31528823882197327,0.17454767107539507,0.10285158231100726,1
-0.33882239522759877,-0.12983741611475486,-0.18934476451809903,0.22571556936424347,1
0.48889439781842026,-0.21562258406022977,0.45860174825861205,-0.008552621652238936,0
0.5579242322393405,0.309281790641494,0.20046968287014458,-0.2391048057209778,0
-0.7458472969730884,0.039457905757033354,0.5430685144473697,-0.5541729707820406,1
-0.6163876109906113,0.3521669098164819,-0.28201490859742984,-0.34180511455126905,1
-0.5168072842591336,-0.1381662102604329,-0.08626550053760651,-0.10429375426435886,1
0.9406736296688346,0.32235745493051765,-0.10359812238805877,-0.2416946574384588,0
-0.14468046433447773,-0.7141310475891788,-0.030825664038389287,0.06603117407667283,1
0.4378526443845413,1.0340841596626982,-0.47381098746041767,0.12822248799001085,0
0.11773498081447746,-0.5618466847938975,-0.115902940479199,0.45094604379822717,1
0.6457385420714636,0.06462331133242266,0.34421234043569343,0.13869201666147027,0
-0.33709494226676356,-0.650646480433399,0.09232039292860178,0.019965675665097694,1
-0.5625783605745944,0.3012941776605714,-0.01625049925037937,0.15630959015458717,1
-0.9979735218409127,-0.1181485823481955,0.003743472523851224,-0.41041716987609844,1
-0.531664677144552,-0.4836693499318085,0.275560318218782,-0.17861993351808778,1
-0.11647773264432724,-0.4891968163154805,0.08123843910118829,0.43606117631479036,1
0.9821420934961113,0.16668282030699177,0.13786361400902147,0.042197486413642724,0
1.343705807141176,0.12325229975113178,-0.38055699892240424,0.02384983554548656,0
0.47986058645101604,0.7307091271856554,-0.19833830328528357,0.0904138459674213,0
0.6064407802677833,0.18259221024084893,-0.02475840218860801,-0.5627139118551826,0
0.4811797099471652,0.49970389873792687,0.038675252006088366,-0.21132738606791363,0
-0.6101661164873495,-0.23533274920159244,0.36330279293234424,0.10367353128145426,1
0.14876474850900226,-0.38573720067962036,-0.5595405143677934,-0.4075329159953081,1
0.7048423648353017,-0.12756162679588987,0.5674013527061023,0.08296240766519085,0
0.8055263035987956,-0.3105386271449436,0.9084195946255217,-0.7322803511888798,0
-0.1346746768952879,-0.7649873893350745,-0.01739986589249954,-0.3596580988110714,1
0.6653581410820288,0.6063113051561152,-0.17478581961457992,-0.12332105208579595,0
-0.7281807934506412,-0.10591163216477437,0.41355184773688125,0.1757458022458892,1
0.14508495829373536,0.3514429481385839,0.5865165082036218,-0.1799115636362262,0
0.35598154069567,0.6217670596833875,0.059500963343774964,-0.49616728516336955,0
0.47451674437001146,0.5299695072484689,0.20762276966798673,-0.11749456466928328,0
-0.5945612329840003,0.24080312219960529,-0.04777188370014733,0.2304962025815937,1
-0.38232075735494264,-0.050130683580408564,0.05597180416038306,0.5311100677177134,1
-0.4966874948418277,0.053836409387449685,-0.026558112052586173,0.21717088556522368,1
-0.5659782143158373,-0.14168784877099555,0.06592147701187677,0.08237072565307083,1
0.18501160757804194,-0.4815390575606464,-0.5841117301924781,-0.04809049618617969,1
-0.34332607842891194,-0.19376308212379545,-0.13740622438050062,-0.16261471357699536,1
1.3493768022780763,0.04255008976206048,-0.25033655880671535,0.17921429411922346,0
0.9660245113493182,-0.2501390339229043,0.13780438813658208,0.6400905210571505,0
-0.6562314023803582,0.2062065788464207,-0.06453648756846907,-0.08648953899856943,1
0.9619109756638786,0.11432919283963361,-0.019856939132680336,0.0806275586456037,0
-0.6534079040703822,-0.07760816926578654,0.07978408652109488,-0.15310414256143506,1
-0.37755136190441685,0.5347213790509637,-0.5620970785072849,0.14357610429080614,1
0.5622456573603327,-0.6559829812252169,-0.6550751177628199,0.48622911333530605,1
0.22092109066731624,0.8179798278861565,0.29775692045426944,0.07389564726803385,0
0.7551286616030157,0.012252835488998429,-0.09202605947597178,-0.4549306879612571,0
1.1282120807253568,0.12766889341586574,-0.29110047592318294,-0.6417539429302485,0
0.3599847832444309,0.5159269034551756,0.11120397492037816,-0.5380532561325077,0
-0.12830349223838655,-0.16161660817682139,-0.297071950356162,-0.1752832888305343,1
0.40011763282030405,0.20099760965598457,0.23887476007816558,-0.368791746446523,0
0.540871163742385,-0.1538689050050121,0.5311351683911425,0.03591567645546085,0
0.3823558305588584,1.2591556945340947,0.0778643922766175,0.11351358449215854,0
1.0072042208601542,-0.21917456623525627,0.19326528714219357,0.8380734607752565,0
-0.2967805920508084,-0.678720505128113,0.7231755849890228,-0.3711848073736006,1
0.4200773796356226,-0.5419440651723352,-0.5220152037588174,0.038450089908480645,1
-0.5879435312307008,0.029181154983264596,0.0657545248007421,0.09228197617847451,1
-0.6559730342704797,0.10956069559532203,-0.1471509468454366,-0.015805668388910857,1
-0.6231174837672047,-0.06386863133139492,0.16722300499518483,0.3703204788772491,1
0.39013652638110485,0.6848117430747801,0.33555115951813597,-0.20340693277907324,0
0.3208934423282324,0.9645076258546591,-1.021999524985761,0.058994093024704805,1
-0.5185057894949034,0.306297299044336,-0.2862737381418137,0.17543133485310006,1
0.4189711234334661,0.3632337263817249,0.4181295786226382,0.14910135036828043,0
0.9173361870588247,0.32467385986698866,-0.3560219256290119,-0.1358463761169211,0
-0.6761829443344922,0.10556559074672049,-0.13331782408232593,-0.04040767119254006,1
-0.32001681352631506,-0.2853484651925918,0.14485397829750774,0.17329334640152788,1
-0.6144881558210569,-0.035458593130549776,-0.10298322718764703,-0.2790006656076892,1
0.525881146445794,0.33230630666380345,0.5328814777594696,0.24942815798704548,0
1.1477875559794675,0.03357299995497326,-0.10569623226119959,0.24249819336584433,0
0.4060351554278338,0.8778760087747365,0.13010699805122072,0.39347137179768354,0
0.8650020581777744,0.05182151157482926,0.127217292207164,-0.15874457114045676,0
-0.634818820883622,-0.11393113216133367,0.2322514934324456,0.3984090043734737,1
-0.7171661695084528,0.07416391310420498,0.06248404266286876,-0.06661726906183979,1
-0.47929541766661143,0.057613307607809916,-0.23845346399452097,-0.3130844194140353,1
0.18438106111138403,0.27433819168806683,0.8496732563405818,0.03957488344701769,0
0.5521444641472093,0.32159789474735273,0.3098022492140071,-0.4308303276900601,0
-0.23405799398214033,0.2882144581300394,-0.43369512110091074,0.15978465751769277,1
1.2111777004200663,-0.16094895095094064,0.046381743297539274,0.14337556791917005,0
0.12507301590090053,-0.888479953167129,0.014904630506799368,-0.08802197607168531,1
-0.16057905122064042,0.9598688807283268,-0.8968229782934407,0.37117957700597987,1
0.11535278930667002,-0.1625013300823868,-0.6161701060237139,-0.38593293237879656,1
-0.5666449757265878,0.039474678326063606,-0.08870333147005778,0.23647203094869662,1
0.004553200094690041,-0.8520794167863958,0.15265210135161095,-0.199924810285862,1
-0.41757691698648336,-0.1793636184666037,0.10028842395096901,0.4412385553505453,1
-0.5981178995758526,-0.09591976166050323,-0.013783015485427173,0.08261854893962664,1
-0.6753598524870681,0.16916917364447606,-0.11750760892148296,-0.04047169543196316,1
0.9197229429235402,-0.39526865892132135,0.18917948682516458,-0.621341464738837,0
0.08655376314878088,0.6914675015617503,0.34533802993284163,-0.22023542254890288,0
-0.3907977869769055,0.029458896664246233,-0.161309969461882,-0.2174925037011385,1
-0.5318385687056268,-0.03854227236426572,0.021375661313888655,0.06821503042897122,1
-0.26933413897917896,0.49016152930927104,-0.02579691074565601,0.38371224975886753,1
1.2827483256576668,-0.1303025955069686,-0.1985288848156994,-0.30145855057296916,0
-0.041670251884246404,-0.0008871534396109691,-0.09564224079449239,0.49749143757210634,1
0.17017936004619597,0.29513966617345977,1.231221963050726,-0.28012692839112296,0
-0.44401832975020106,-0.004508061763783988,-0.19980039046172873,-0.27729591245043916,1
0.22692430540925004,-0.6533679706426818,-0.2965032498815287,0.6443710146857751,1
0.4042155286968624,-0.01561025020709586,0.6583686946014208,0.08028559352040471,0
-0.061423502502570504,-0.34912543722247724,-0.3057529485145621,-0.03259847733269712,1
0.022671428221115134,0.5713856013847324,1.2339309151913374,-0.1374145018484092,0
-0.36437197121222453,0.389470152804959,-0.32305916317333566,-0.1552990581496984,1
-0.80848085086651,-0.062409866544094056,0.4861752817792988,0.19443908589061332,1
0.10171142027585797,0.25062429238812767,1.3030329411245294,-0.1422026825622389,0
0.8916161427291479,0.026172685886598962,-0.24099570973815082,-0.6349137415685187,0
-0.6175310095826751,0.11106182604593914,-0.032234689483660414,-0.12550950165118818,1
-0.23669310813091904,-0.4927902653091756,0.08865097564848197,0.443822526494231,1
-0.6800395388809821,0.3179671177216596,-0.4271572603669376,-0.31894669897975036,1
0.39695286745407216,-1.261895544280106,-0.13529192368858545,-0.2440653377455164,1
-0.4402577695791752,0.3628408281002152,-0.49675705872920173,-0.3035761203930586,1
0.4049913936161338,0.01724826118462866,0.4294459822477583,-0.4746042915937544,0
-0.6537244012048242,0.2375050371183635,-0.01968608414808562,0.06901148270339384,1
0.12328331466691997,-0.8060930420468064,-0.0713950518896719,0.3839314527244403,1
-0.5184909937142121,0.20726697831890356,-0.015809851936797764,0.010711028441736228,1
0.23647383695271315,0.4391389248774432,0.6458640204635948,0.42016174918522503,0
0.21213587903418402,-0.5197489761049607,-0.4700471928031809,-0.2793851846026659,1
0.06023156344046649,-0.3959975926915218,-0.3723248592250986,0.11218794110865338,1
0.9106452503106539,-0.33532746240794975,0.34169686344563116,0.3469719316205654,0
0.5395404075521355,-0.2169608843497507,0.449514036178931,0.4347241782928342,0
0.2551650358415609,-0.513259705698171,-0.4439295769706428,0.06990585926292932,1
0.14274154941966466,0.3999095773086585,-0.9523271365261926,-0.011796174849816085,1
0.40050289318051285,0.8702663458397665,-0.19335249933916676,-0.05294739517580034,0
-0.5185442487356452,-0.22235161819243465,0.13867630834283565,-0.18144665782504998,1
-0.1981909998025437,-0.08101773436777321,-0.45680328998134295,-0.2603584184114213,1
-0.6846050941851485,0.25577385104977246,-0.2862030941245627,0.019009222450261182,1
0.11078153020018174,0.7450263825937395,0.3188993639742884,-0.13583773717956782,0
0.5036323145447882,0.8106778588389973,-0.12650875427012787,-0.1110616958550636,0
0.22183542815521307,0.9381793491125887,0.17223543385394816,-0.33498411159687774,0
0.045395678055699606,-0.6219064386519754,0.22558651399764973,0.9025224612405824,1
-0.07408764052423196,0.03291774541166336,-0.285179101230833,-0.16185614400704557,1
0.41948493659313657,0.7717832219536389,-0.001321861995038507,-0.0340801752733805,0
-0.46883765519902637,0.40379202051805013,-0.3607866963735938,0.24762088231855242,1
1.1127547652516427,-0.48321730141458963,-0.1519741261432787,-0.7229535674500086,0
0.2747550044460968,-1.0024401076752798,-0.10564826565542393,0.168760267868545,1
0.17294113909350053,0.5125482542520353,1.2350726058930759,0.06485326005911682,0
0.2924413967681193,0.676756865810297,0.31015628973655474,-0.11626328903366584,0
-0.2662630412441657,-0.23409462154441738,-0.5003174766319984,-0.29776107087111775,1
0.4962280608752938,0.13212723684819133,0.24505750131737636,0.10490895767265844,0
-0.20276422617177517,-0.40821664185931145,0.14180341816452008,0.5413543886846296,1
-0.34198676526293514,0.17965522488544267,-0.39330701809000956,0.028206188195685183,1
1.052093224282403,-0.2576617058072165,0.12287258789379872,-0.17575809135747594,0
-0.5996284050682108,0.22069478198112757,0.08328065450478506,0.33321452219249464,1
0.2358990571380808,0.8446555300608403,0.2952027419864969,0.06069061867338606,0
0.3757713127492517,0.6487629749235385,0.14855674873297134,-0.08991223622768003,0
-0.20402143076876048,-0.5234828795913322,-0.21672167304856704,-0.29013938439817916,1
-0.5683506856372933,0.47705970178012647,-0.32970914426474773,-0.043273050150072115,1
0.3596532066192909,0.49044629368123405,0.3921809391241261,0.20724319417320802,0
-0.4823387840998951,-0.03793384328051608,0.1857580834702142,-0.057403694590066244,1
0.7871400672469001,0.04567281095505912,-0.04810738535206843,-0.3183753239901911,0
-0.46576207433094474,0.07507093847424198,-0.10354919996826152,0.039694033635839204,1
-0.44755492672364966,-0.2743806185935326,-0.011530749174701108,0.1513707968725397,1
0.5026086585440571,0.2684279547259124,0.6041298680724589,0.4417205827036122,0
-0.35408176178235184,0.14392980145175693,-0.34457526175030373,-0.14932633670872675,1
1.1025976894952838,-0.44047781462776536,0.39568241511625724,0.6545194284920857,0
-0.24792144813672176,-0.07629781038387073,-0.05667540294482824,0.06189160501652295,1
0.22577443492992855,0.39537324498659027,0.302299843948816,-0.18404624273403708,0
0.25264082772500346,0.3425130560192191,0.4438858913700976,0.2461909309611622,0
1.1923050928740535,-0.3235095665474943,-0.1750955753900372,-0.4230970078130211,0
-0.5382325539763518,0.14473174803645938,-0.17441306153426184,-0.03717291360739522,1
-0.41511089015890457,0.21947994797805828,-0.08100580266683435,0.35793058400434796,1
0.2977318123732778,0.6865295149569115,0.19088135086432167,-0.08224038071250298,0
0.2757775663364451,-0.6964708520926564,0.003711486059599974,0.15560402151313457,1
0.22342588104827343,0.6646280403115122,-0.004143604314071417,-0.18543864091884507,0
-0.14963628566087114,-0.35306943983508476,-0.30639958589335065,-0.20115405663858335,1
0.1841120779077842,-0.5585324021399662,-0.2964913253523923,-0.12636752995315834,1
-0.6240084594971871,-0.06476697389283437,0.10899772414013789,-0.0892537130435893,1
0.42822829259007544,0.27922038700780244,1.1331533478715932,0.1898477126523364,0
0.20451461057842757,-1.1589137608046987,-0.0811027893844954,-0.16915329431589587,1
-0.7086162364519296,0.04160416295745287,0.14464473461973495,-0.011099156155376974,1
-0.2588742975793431,0.645312503899215,-0.5696369581732532,0.2695029543342208,1
-0.4479064062777305,-0.1904623193543915,0.6629460882247497,0.09278426810724981,1
0.6028424558102486,-0.22263499430195738,0.45740424605761654,0.15081528718660955,0
0.8885343140444558,0.2576089205469852,-0.11591370748982616,-0.37663233543816804,0
0.9245291863172183,-0.1221701600370502,0.32353319032879646,0.328910136402577,0
-0.5334688344202901,0.15257788401390793,0.04822609916052008,0.24467957501236404,1
-0.41603014211835604,-0.06771253646135844,-0.16179425841078807,0.16424054936090485,1
-0.9646801371453297,0.004224908132268501,-0.13640796473328984,-0.5790780914116352,1
-0.17400399537902714,-0.43182347694659795,-0.042063010772373996,0.27108386940973855,1
0.22495541427468693,-1.000627022726821,-0.14792180536718597,0.07829378139844123,1
0.30595080733493685,-0.48424884410900204,-0.7114992564204475,-0.05919149016340028,1
-0.5386820566770008,0.25168830039845,0.17284134248449812,0.06624840338523703,1
-0.7188875593674537,-0.23259273937772404,0.884674705586063,-0.257727366063064,1
-0.5352491832348955,-0.12765565377958976,0.060800615017824966,-0.07839075674028533,1
0.18643242732228055,-0.048950281984851976,0.05012040009970482,-0.7364754910344109,0
